T_in,pres_in,qv_in,qc_in,L,Cp,T_out,qv_out,qc_out,delta T,delta qv,delta qc
284.51036565172143,94470.6363664627,0.00011788067270118581,1.0000713898247426,2500000.0,1004.5,284.5835990685883,8.845548580409241e-05,1.0001008150116397,-0.0732334168668558,2.9425186897093407e-05,-2.9425186897080735e-05
217.50434551055034,57520.93350502664,4.1182906337762814e-07,1.0000725413152918,2500000.0,1004.5,217.50447175511067,3.6110399903611423e-07,1.0000725920403561,-0.0001262445603344986,5.072506434151391e-08,-5.0725064371093254e-08
204.77272643988482,82761.72284506293,2.24742871664577e-08,1.0000736928071665,2500000.0,1004.5,204.77266890216075,4.5592944703496596e-08,1.000073669688509,5.753772407501856e-05,-2.3118657537038896e-08,2.3118657432874556e-08
309.5797252298614,59851.29906289064,0.00041554129099110725,1.000074844300367,2500000.0,1004.5,309.0391573937033,0.0006327414475594414,0.9998576441437987,0.5405678361581181,-0.0002172001565683341,0.00021720015656834235
294.95987455067814,99238.3554911234,0.00019386533193991407,1.0000759957948937,2500000.0,1004.5,295.0348439231678,0.00016374263807356526,1.00010611848876,-0.07496937248964741,3.012269386634881e-05,-3.012269386637456e-05
267.82215812919367,92969.54766847423,1.158816679411375e-05,1.000077147290746,2500000.0,1004.5,267.7825409838701,2.750633578513324e-05,1.000061229121755,0.03961714532357519,-1.591816899101949e-05,1.591816899093601e-05
196.92616868380574,83641.49930564081,2.3657644423529065e-08,1.0000782987879242,2500000.0,1004.5,196.9261817114456,1.8423138726645594e-08,1.00007830402243,-1.3027639852225548e-05,5.234505696883471e-09,-5.234505717766069e-09
198.0305241472317,71576.36644925005,3.053733132007065e-08,1.000079450286428,2500000.0,1004.5,198.0305415311237,2.355248351411404e-08,1.000079457271276,-1.7383892014777302e-05,6.984847805956611e-09,-6.984847811253303e-09
196.23099470959184,60911.21693101542,3.036346400352882e-08,1.000080601786258,2500000.0,1004.5,196.23101054081573,2.4002478241060408e-08,1.0000806081472438,-1.5831223890927504e-05,6.360985762468412e-09,-6.360985738140812e-09
305.33159842742236,89602.61742692457,0.0004689514724383778,1.0000817532874138,2500000.0,1004.5,305.668493897481,0.00033358687256880413,1.0002171178872834,-0.33689547005866416,0.00013536459986957368,-0.00013536459986962512
231.26333993805187,65043.9992404929,5.128486029131079e-07,1.0000829047898954,2500000.0,1004.5,231.2608913064019,1.496708799866716e-06,1.0000819209296985,0.002448631649969002,-9.83860196953608e-07,9.83860196868136e-07
302.48765673431456,63771.23902521538,0.00021358619680328657,1.0000840562937028,2500000.0,1004.5,302.0273834999072,0.00039852398238814633,0.999899118508118,0.4602732344073388,-0.00018493778558485976,0.00018493778558481555
210.64381842948615,77448.77584348117,1.1153224711999528e-07,1.000085207798836,2500000.0,1004.5,210.643819515335,1.1109595305463583e-07,1.0000852082351301,-1.0858488508347364e-06,4.362940653594569e-10,-4.3629411194956447e-10
